time,temperature,humidity,pressure,light,moisture_1,moisture_2,moisture_3
2023-05-31 14:22:05,26.5,67.54,998.39,1099.51,100.0,0,0
2023-05-31 14:27:05,26.36,67.1,998.39,1286.19,100.0,0,0
2023-05-31 14:32:05,26.54,63.57,998.28,1310.44,100.0,0,0
2023-05-31 14:37:05,26.58,64.9,998.33,1162.63,100.0,0,0
2023-05-31 14:42:05,26.58,63.89,998.4,1103.63,100.0,0,0
2023-05-31 14:47:05,26.64,62.8,998.36,1122.75,100.0,0,0
2023-05-31 14:52:05,26.75,63.19,998.33,919.38,100.0,0,0
2023-05-31 14:57:05,26.27,64.14,998.37,811.33,100.0,0,0
2023-05-31 15:02:05,25.89,65.59,998.38,908.82,100.0,0,0
2023-05-31 15:07:05,25.62,65.47,998.31,878.46,100.0,0,0
2023-05-31 15:12:05,25.75,64.62,998.31,873.39,100.0,0,0
2023-05-31 15:17:05,25.39,66.52,998.34,794.47,100.0,0,0
2023-05-31 15:22:05,25.27,65.59,998.35,886.36,100.0,0,0
2023-05-31 15:27:05,25.47,65.37,998.32,760.71,100.0,0,0
2023-05-31 15:32:05,25.42,66.99,998.31,671.85,100.0,0,0
2023-05-31 15:37:05,25.21,66.04,998.31,938.53,100.0,0,0
2023-05-31 15:42:05,25.45,68.38,998.29,930.87,100.0,0,0
2023-05-31 15:47:05,25.4,65.65,998.28,997.62,100.0,0,0
2023-05-31 15:52:05,25.21,68.58,998.35,762.53,100.0,0,0
2023-05-31 15:57:05,25.0,68.78,998.28,845.27,100.0,0,0
2023-05-31 16:02:05,25.16,69.39,998.28,850.08,100.0,0,0
2023-05-31 16:07:05,25.07,68.34,998.25,715.99,100.0,0,0
2023-05-31 16:12:05,25.14,70.34,998.27,725.32,100.0,0,0
2023-05-31 16:17:05,24.91,67.79,998.22,658.87,100.0,0,0
2023-05-31 16:22:05,24.81,68.8,998.3,567.78,100.0,0,0
2023-05-31 16:27:05,24.77,67.83,998.3,611.83,100.0,0,0
2023-05-31 16:32:05,24.81,70.15,998.3,604.66,100.0,0,0
2023-05-31 16:37:05,24.68,68.84,998.29,517.66,100.0,0,0
2023-05-31 16:42:05,24.89,68.64,998.31,533.59,100.0,0,0
2023-05-31 16:47:05,24.66,69.01,998.35,464.6,100.0,0,0
2023-05-31 16:52:05,24.3,69.82,998.39,474.47,100.0,0,0
2023-05-31 16:57:05,24.46,67.87,998.41,414.95,100.0,0,0
2023-05-31 17:02:05,24.42,69.04,998.46,376.53,100.0,0,0
2023-05-31 17:07:05,24.24,70.59,998.51,279.58,100.0,0,0
2023-05-31 17:12:05,24.05,71.08,998.52,526.05,5.93,0,0
2023-05-31 17:17:05,23.65,72.41,998.53,400.86,2.45,0,0
2023-05-31 17:22:05,23.52,73.35,998.59,353.72,0.95,0,0
2023-05-31 17:27:05,23.58,73.03,998.68,321.3,0.0,0,0
2023-05-31 17:32:05,23.58,72.18,998.65,261.35,0.0,0,0
2023-05-31 17:37:05,23.48,74.82,998.68,215.66,0.0,0,0
2023-05-31 17:42:05,23.19,74.91,998.62,195.08,0.0,0,0
2023-05-31 17:47:05,22.97,75.76,998.67,161.52,0.0,0,0
2023-05-31 17:52:05,22.9,75.72,998.67,129.22,0.0,0,0
2023-05-31 17:57:05,22.76,77.18,998.69,96.14,0.0,0,0
2023-05-31 18:02:05,22.7,77.3,998.67,68.86,0.0,0,0
2023-05-31 18:07:05,22.61,78.1,998.72,48.0,0.0,0,0
2023-05-31 18:12:05,22.4,77.73,998.75,36.44,0.0,0,0
2023-05-31 18:17:05,22.28,79.25,998.77,20.73,0.0,0,0
2023-05-31 18:22:05,22.09,80.44,998.8,12.78,0.0,0,0
2023-05-31 18:27:05,21.97,80.39,998.8,4.65,0.0,0,0
2023-05-31 18:32:05,21.92,81.58,998.81,2.32,0.0,0,0
2023-05-31 18:37:05,21.79,81.79,998.85,1.16,0.0,0,0
2023-05-31 18:42:05,21.74,80.4,998.79,0.89,0.0,0,0
2023-05-31 18:47:05,21.68,82.35,998.75,0.89,0.0,0,0
2023-05-31 18:52:05,21.72,81.03,998.83,0.0,0.0,0,0
2023-05-31 18:57:05,21.58,81.44,998.88,0.0,0.0,0,0
2023-05-31 19:02:05,21.5,81.88,998.88,0.0,0.0,0,0
2023-05-31 19:07:05,21.57,82.27,998.91,0.0,0.0,0,0
2023-05-31 19:12:05,21.57,83.09,998.95,0.0,0.0,0,0
2023-05-31 19:17:05,21.55,83.08,999.0,0.0,0.0,0,0
2023-05-31 19:22:05,21.52,83.47,999.11,0.0,0.0,0,0
2023-05-31 19:27:05,21.41,83.62,999.16,0.0,0.0,0,0
2023-05-31 19:32:05,21.32,83.93,999.19,0.0,0.0,0,0
2023-05-31 19:37:05,21.28,83.21,999.2,0.0,0.0,0,0
2023-05-31 19:42:05,21.19,83.88,999.25,0.0,0.0,0,0
2023-05-31 19:47:05,21.12,84.2,999.28,0.0,0.0,0,0
2023-05-31 19:52:05,21.08,84.53,999.24,0.0,0.0,0,0
2023-05-31 19:57:05,21.07,85.41,999.27,0.0,0.0,0,0
2023-05-31 20:02:05,20.99,85.09,999.2,0.0,0.0,0,0
2023-05-31 20:07:05,20.92,85.36,999.24,0.0,0.0,0,0
2023-05-31 20:12:05,20.99,86.02,999.29,0.0,0.0,0,0
2023-05-31 20:17:05,20.94,86.0,999.33,0.0,0.0,0,0
2023-05-31 20:22:05,20.91,85.26,999.36,0.0,0.0,0,0
2023-05-31 20:27:05,20.87,86.45,999.43,0.0,0.0,0,0
2023-05-31 20:32:05,20.79,85.64,999.46,0.0,0.0,0,0
2023-05-31 20:37:05,20.72,86.47,999.46,0.0,0.0,0,0
2023-05-31 20:42:05,20.71,86.78,999.44,0.0,0.0,0,0
2023-05-31 20:47:05,20.74,87.96,999.4,0.0,0.0,0,0
2023-05-31 20:52:05,20.72,86.97,999.41,0.0,0.0,0,0
2023-05-31 20:57:05,20.77,86.73,999.38,0.0,0.0,0,0
2023-05-31 21:02:05,20.71,87.52,999.35,0.0,0.0,0,0
2023-05-31 21:07:05,20.81,86.99,999.34,0.0,0.0,0,0
2023-05-31 21:12:05,20.8,87.3,999.29,0.0,0.0,0,0
2023-05-31 21:17:05,20.73,87.13,999.29,0.0,0.0,0,0
2023-05-31 21:22:05,20.78,87.26,999.25,0.0,0.0,0,0
2023-05-31 21:27:05,20.7,86.79,999.32,0.0,0.0,0,0
2023-05-31 21:32:05,20.66,87.21,999.25,0.0,0.0,0,0
2023-05-31 21:37:05,20.56,87.37,999.19,0.0,0.0,0,0
2023-05-31 21:42:05,20.51,87.28,999.21,0.0,0.0,0,0
2023-05-31 21:47:05,20.49,87.78,999.3,0.0,0.0,0,0
2023-05-31 21:52:05,20.46,88.12,999.34,0.0,0.0,0,0
2023-05-31 21:57:05,20.44,88.54,999.34,0.0,0.0,0,0
2023-05-31 22:02:05,20.43,88.25,999.32,0.0,0.0,0,0
2023-05-31 22:07:05,20.43,89.13,999.32,0.0,0.0,0,0
2023-05-31 22:12:05,20.37,89.14,999.34,0.0,0.0,0,0
2023-05-31 22:17:05,20.37,88.78,999.41,0.0,0.0,0,0
2023-05-31 22:22:05,20.34,89.25,999.42,0.0,0.0,0,0
2023-05-31 22:27:05,20.35,89.68,999.44,0.0,0.0,0,0
2023-05-31 22:32:05,20.49,89.65,999.53,0.0,0.0,0,0
2023-05-31 22:37:05,20.53,89.19,999.48,0.0,0.0,0,0
2023-05-31 22:42:05,20.49,89.85,999.46,0.0,0.0,0,0
2023-05-31 22:47:05,20.45,89.57,999.47,0.0,0.0,0,0
2023-05-31 22:52:05,20.42,90.02,999.42,0.0,0.0,0,0
2023-05-31 22:57:05,20.41,89.89,999.43,0.0,0.0,0,0
2023-05-31 23:02:05,20.38,89.54,999.4,0.0,0.0,0,0
2023-05-31 23:07:05,20.5,89.27,999.39,0.0,0.0,0,0
2023-05-31 23:12:05,20.5,89.47,999.46,0.0,0.0,0,0
2023-05-31 23:17:05,20.45,90.12,999.42,0.0,0.0,0,0
2023-05-31 23:22:05,20.46,89.66,999.43,0.0,0.0,0,0
2023-05-31 23:27:05,20.51,89.34,999.43,0.0,0.0,0,0
2023-05-31 23:32:05,20.46,89.66,999.4,0.0,0.0,0,0
2023-05-31 23:37:05,20.5,89.72,999.4,0.0,0.0,0,0
2023-05-31 23:42:05,20.41,89.16,999.38,0.0,0.0,0,0
2023-05-31 23:47:05,20.32,89.97,999.32,0.0,0.0,0,0
2023-05-31 23:52:05,20.26,89.99,999.25,0.0,0.0,0,0
2023-05-31 23:57:05,20.23,90.44,999.15,0.0,0.0,0,0
