time,temperature,humidity,pressure,light,moisture_1,moisture_2,moisture_3
2023-06-03 14:52:05,27.39,70.1,1001.77,829.22,94.78,0,0
2023-06-03 14:57:05,27.4,70.98,1001.74,825.12,94.93,0,0
2023-06-03 15:02:05,27.42,71.03,1001.71,826.0,95.08,0,0
2023-06-03 15:07:05,27.44,70.88,1001.75,825.12,94.85,0,0
2023-06-03 15:12:05,27.44,71.17,1001.67,825.12,95.0,0,0
2023-06-03 15:17:05,27.46,71.18,1001.64,826.0,95.08,0,0
2023-06-03 15:22:05,27.43,70.68,1001.56,825.12,95.07,0,0
2023-06-03 15:27:05,27.43,70.87,1001.52,824.56,95.0,0,0
2023-06-03 15:32:05,27.44,70.61,1001.54,825.12,95.0,0,0
2023-06-03 15:37:05,27.45,71.21,1001.48,825.12,94.78,0,0
2023-06-03 15:42:05,27.46,70.65,1001.35,822.79,94.92,0,0
2023-06-03 15:47:05,27.46,71.11,1001.34,824.23,94.93,0,0
2023-06-03 15:52:05,27.47,70.62,1001.37,823.68,95.15,0,0
2023-06-03 15:57:05,27.48,71.26,1001.34,825.12,95.22,0,0
2023-06-03 16:02:05,27.48,70.88,1001.43,825.12,95.53,0,0
2023-06-03 16:07:05,27.48,71.32,1001.45,824.23,95.59,0,0
2023-06-03 16:12:05,27.5,71.22,1001.47,826.0,95.91,0,0
2023-06-03 16:17:05,27.49,70.89,1001.44,823.68,96.44,0,0
2023-06-03 16:22:05,27.51,71.01,1001.45,823.68,96.29,0,0
2023-06-03 16:27:05,27.51,71.32,1001.48,822.79,97.12,0,0
2023-06-03 16:32:05,27.51,71.2,1001.5,824.56,96.97,0,0
2023-06-03 16:37:05,27.51,71.23,1001.48,824.56,96.59,0,0
2023-06-03 16:42:05,27.51,71.05,1001.39,824.56,97.05,0,0
2023-06-03 16:47:05,27.48,71.15,1001.39,823.68,96.82,0,0
2023-06-03 16:52:05,27.47,70.99,1001.35,822.79,96.59,0,0
2023-06-03 16:57:05,27.47,71.03,1001.35,823.68,96.59,0,0
2023-06-03 17:02:05,27.47,70.85,1001.39,822.79,96.82,0,0
2023-06-03 17:07:05,27.46,70.89,1001.48,823.68,96.59,0,0
2023-06-03 17:12:05,27.46,71.31,1001.57,822.79,96.82,0,0
2023-06-03 17:17:05,27.47,70.99,1001.62,823.68,96.36,0,0
2023-06-03 17:22:05,27.46,71.05,1001.73,822.79,96.44,0,0
2023-06-03 17:27:05,27.45,70.81,1001.81,822.79,96.67,0,0
2023-06-03 17:32:05,27.46,70.77,1001.84,823.68,96.47,0,0
2023-06-03 17:37:05,27.45,70.93,1001.89,823.68,96.74,0,0
2023-06-03 17:42:05,27.45,70.8,1001.87,824.56,96.67,0,0
2023-06-03 17:47:05,27.44,70.98,1001.89,822.79,96.14,0,0
2023-06-03 17:52:05,27.44,71.49,1001.94,822.24,95.74,0,0
2023-06-03 17:57:05,27.45,70.82,1001.98,822.79,95.74,0,0
2023-06-03 18:02:05,27.43,71.34,1001.93,823.68,95.83,0,0
2023-06-03 18:07:05,27.42,71.1,1001.94,823.68,95.66,0,0
2023-06-03 18:12:05,27.42,70.85,1002.0,822.79,95.22,0,0
2023-06-03 18:17:05,27.43,70.78,1002.04,824.56,95.15,0,0
2023-06-03 18:22:05,27.41,70.68,1002.09,822.24,94.78,0,0
2023-06-03 18:27:05,27.42,71.05,1002.16,823.68,95.37,0,0
2023-06-03 18:32:05,27.42,71.16,1002.23,822.79,95.07,0,0
2023-06-03 18:37:05,27.4,71.15,1002.23,822.79,95.15,0,0
2023-06-03 18:42:05,27.4,70.85,1002.24,823.68,94.7,0,0
2023-06-03 18:47:05,27.38,70.71,1002.24,823.68,95.0,0,0
2023-06-03 18:52:05,27.4,71.28,1002.24,823.68,95.22,0,0
2023-06-03 18:57:05,27.41,71.19,1002.29,821.35,95.59,0,0
2023-06-03 19:02:05,27.4,71.48,1002.33,822.79,95.23,0,0
2023-06-03 19:07:05,27.41,71.42,1002.34,822.79,95.45,0,0
2023-06-03 19:12:05,27.41,72.02,1002.32,823.12,95.59,0,0
2023-06-03 19:17:05,27.41,70.96,1002.4,822.24,94.34,0,0
2023-06-03 19:22:05,27.44,71.46,1002.39,820.46,94.92,0,0
2023-06-03 19:27:05,27.47,71.3,1002.34,822.24,94.62,0,0
2023-06-03 19:32:05,27.48,71.72,1002.38,822.79,94.85,0,0
2023-06-03 19:37:05,27.53,71.36,1002.49,822.24,95.15,0,0
2023-06-03 19:42:05,27.56,70.92,1002.41,821.35,95.0,0,0
2023-06-03 19:47:05,27.57,71.67,1002.37,821.35,94.71,0,0
2023-06-03 19:52:05,27.58,71.2,1002.42,821.35,94.92,0,0
2023-06-03 19:57:05,27.58,71.5,1002.42,820.46,94.55,0,0
2023-06-03 20:02:05,27.59,71.12,1002.43,822.79,94.78,0,0
2023-06-03 20:07:05,27.59,71.43,1002.41,821.35,94.77,0,0
2023-06-03 20:12:05,27.59,71.49,1002.38,820.46,95.07,0,0
2023-06-03 20:17:05,27.6,71.85,1002.44,822.24,95.76,0,0
2023-06-03 20:22:05,27.61,71.74,1002.48,822.24,95.08,0,0
2023-06-03 20:27:05,27.61,70.84,1002.61,821.35,96.06,0,0
2023-06-03 20:32:05,27.61,71.41,1002.67,820.46,96.21,0,0
2023-06-03 20:37:05,27.63,71.18,1002.63,819.57,95.45,0,0
2023-06-03 20:42:05,27.62,71.82,1002.63,821.35,95.29,0,0
2023-06-03 20:47:05,27.64,72.17,1002.69,823.12,95.22,0,0
2023-06-03 20:52:05,27.64,71.44,1002.76,820.46,95.61,0,0
2023-06-03 20:57:05,27.64,70.85,1002.77,821.35,95.3,0,0
2023-06-03 21:02:05,27.66,71.52,1002.8,822.24,95.45,0,0
2023-06-03 21:07:05,27.65,71.0,1002.77,822.24,95.91,0,0
2023-06-03 21:12:05,27.65,71.73,1002.86,822.24,95.66,0,0
2023-06-03 21:17:05,27.65,71.49,1002.87,820.46,95.91,0,0
2023-06-03 21:22:05,27.68,72.07,1002.85,821.35,96.36,0,0
2023-06-03 21:27:05,27.67,71.09,1002.86,820.46,96.29,0,0
2023-06-03 21:32:05,27.65,71.17,1002.83,821.35,95.98,0,0
2023-06-03 21:37:05,27.68,71.53,1002.81,820.46,95.83,0,0
2023-06-03 21:42:05,27.66,71.9,1002.82,823.12,95.61,0,0
2023-06-03 21:47:05,27.67,71.71,1002.82,821.35,95.68,0,0
2023-06-03 21:52:05,27.68,71.84,1002.74,821.35,95.68,0,0
2023-06-03 21:57:05,27.67,71.57,1002.79,821.35,96.21,0,0
2023-06-03 22:02:05,27.69,71.8,1002.86,821.35,95.96,0,0
2023-06-03 22:07:05,27.68,71.61,1002.83,821.35,96.06,0,0
2023-06-03 22:12:05,27.69,72.55,1002.89,822.24,95.45,0,0
2023-06-03 22:17:05,27.7,71.89,1002.75,823.68,95.3,0,0
2023-06-03 22:22:05,27.72,72.29,1002.82,822.79,95.45,0,0
2023-06-03 22:27:05,27.71,72.02,1002.8,823.68,95.38,0,0
2023-06-03 22:32:05,27.72,72.19,1002.71,823.68,95.0,0,0
2023-06-03 22:37:05,27.73,71.76,1002.72,823.68,95.07,0,0
2023-06-03 22:42:05,27.72,72.18,1002.71,823.68,95.53,0,0
2023-06-03 22:47:05,27.74,71.83,1002.66,822.79,95.59,0,0
2023-06-03 22:52:05,27.72,71.91,1002.56,823.68,95.68,0,0
2023-06-03 22:57:05,27.74,71.59,1002.47,824.56,95.61,0,0
2023-06-03 23:02:05,27.74,71.59,1002.4,823.68,95.88,0,0
2023-06-03 23:07:05,27.75,72.01,1002.46,824.56,96.06,0,0
2023-06-03 23:12:05,27.75,71.59,1002.39,823.68,96.06,0,0
2023-06-03 23:17:05,27.75,71.97,1002.3,823.68,96.03,0,0
2023-06-03 23:22:05,27.78,72.39,1002.22,823.68,96.21,0,0
2023-06-03 23:27:05,27.79,72.53,1002.26,823.68,96.29,0,0
2023-06-03 23:32:05,27.81,72.49,1002.26,823.12,96.36,0,0
2023-06-03 23:37:05,27.83,72.32,1002.16,823.12,96.4,0,0
2023-06-03 23:42:05,27.82,72.16,1002.1,822.24,96.36,0,0
2023-06-03 23:47:05,27.82,71.58,1002.07,821.35,96.67,0,0
2023-06-03 23:52:05,27.8,71.86,1002.04,822.79,96.59,0,0
2023-06-03 23:57:05,27.76,72.26,1001.94,822.24,96.67,0,0
